date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:38:43	57099/57099	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2011%20Aug%202025%2003:38:43%20GMT	https://w.ladicdn.com/s400x400/606598e311f3750020645a01/z6420147765346_e8e9c769c43d69d1909f2386d2385eb5-20250319013851-8yt8o.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s400x400/606598e311f3750020645a01/z6420147765346_e8e9c769c43d69d1909f2386d2385eb5-20250319013851-8yt8o.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:44	10998/10998	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/aEGPlPHkizA/hqdefault.jpg	C:/Users/Admin/Desktop/landing_page/img.youtube.com/vi/aEGPlPHkizA/hqdefault.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:44	15664/15664	---MCZ	200	added ('OK')	image/png	date:Mon,%2011%20Aug%202025%2003:38:43%20GMT	https://w.ladicdn.com/s350x350/606598e311f3750020645a01/12323-20250318034744-qs1ei.png	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s350x350/606598e311f3750020645a01/12323-20250318034744-qs1ei.png	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:45	72220/72220	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2011%20Aug%202025%2003:38:44%20GMT	https://w.ladicdn.com/s400x400/606598e311f3750020645a01/biet-thu-vinhomes-ocean-park-3-the-crown-hung-yen-02-20250318020441-oerel.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s400x400/606598e311f3750020645a01/biet-thu-vinhomes-ocean-park-3-the-crown-hung-yen-02-20250318020441-oerel.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:45	57663/57663	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2011%20Aug%202025%2003:38:44%20GMT	https://w.ladicdn.com/s400x400/606598e311f3750020645a01/biet-thu-song-lap-vinhomes-ocean-park-3-the-crown-20250318020441-x3hqq.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s400x400/606598e311f3750020645a01/biet-thu-song-lap-vinhomes-ocean-park-3-the-crown-20250318020441-x3hqq.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:45	47938/47938	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2011%20Aug%202025%2003:38:44%20GMT	https://w.ladicdn.com/s400x400/606598e311f3750020645a01/biet-thu-song-lap-tang-2-vinhomes-ocean-park-3-the-crown-20250318020441-bpexu.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s400x400/606598e311f3750020645a01/biet-thu-song-lap-tang-2-vinhomes-ocean-park-3-the-crown-20250318020441-bpexu.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:45	47343/47343	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2011%20Aug%202025%2003:38:44%20GMT	https://w.ladicdn.com/s400x400/606598e311f3750020645a01/biet-thu-song-lap-tang-3-vinhomes-ocean-park-3-the-crown-20250318020441-illow.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s400x400/606598e311f3750020645a01/biet-thu-song-lap-tang-3-vinhomes-ocean-park-3-the-crown-20250318020441-illow.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:45	45345/45345	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2011%20Aug%202025%2003:38:45%20GMT	https://w.ladicdn.com/s400x400/606598e311f3750020645a01/biet-thu-song-lap-tang-4-vinhomes-ocean-park-3-the-crown-20250318020441-iupfp.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s400x400/606598e311f3750020645a01/biet-thu-song-lap-tang-4-vinhomes-ocean-park-3-the-crown-20250318020441-iupfp.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:46	76856/76856	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2011%20Aug%202025%2003:38:45%20GMT	https://w.ladicdn.com/s400x400/606598e311f3750020645a01/lien-ke-eco-central-park-1-20250318020809-dwcxb.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s400x400/606598e311f3750020645a01/lien-ke-eco-central-park-1-20250318020809-dwcxb.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:46	42781/42781	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2011%20Aug%202025%2003:38:45%20GMT	https://w.ladicdn.com/s400x400/606598e311f3750020645a01/thiet-ke-nha-lien-ke-vinhomes-ocean-park-3-the-crown-20250318020809-cys8z.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s400x400/606598e311f3750020645a01/thiet-ke-nha-lien-ke-vinhomes-ocean-park-3-the-crown-20250318020809-cys8z.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:46	42430/42430	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2011%20Aug%202025%2003:38:45%20GMT	https://w.ladicdn.com/s400x400/606598e311f3750020645a01/thiet-ke-nha-lien-ke-tang-2-vinhomes-ocean-park-3-the-crown-20250318020809-6jso-.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s400x400/606598e311f3750020645a01/thiet-ke-nha-lien-ke-tang-2-vinhomes-ocean-park-3-the-crown-20250318020809-6jso-.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:46	42997/42997	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2011%20Aug%202025%2003:38:46%20GMT	https://w.ladicdn.com/s400x400/606598e311f3750020645a01/thiet-ke-nha-lien-ke-tang-3-vinhomes-ocean-park-3-the-crown-20250318020809-zpr7f.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s400x400/606598e311f3750020645a01/thiet-ke-nha-lien-ke-tang-3-vinhomes-ocean-park-3-the-crown-20250318020809-zpr7f.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:47	40986/40986	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2011%20Aug%202025%2003:38:46%20GMT	https://w.ladicdn.com/s400x400/606598e311f3750020645a01/thiet-ke-nha-lien-ke-tang-4-vinhomes-ocean-park-3-the-crown-20250318020809-ti1b9.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s400x400/606598e311f3750020645a01/thiet-ke-nha-lien-ke-tang-4-vinhomes-ocean-park-3-the-crown-20250318020809-ti1b9.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:47	106635/106635	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2006%20Aug%202025%2012:56:07%20GMT	https://w.ladicdn.com/s700x600/606598e311f3750020645a01/him-lam-an-hong-47-20250709113529-cgpgm.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s700x600/606598e311f3750020645a01/him-lam-an-hong-47-20250709113529-cgpgm.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:47	28691/28691	---MCZ	200	added ('OK')	image/png	date:Wed,%2009%20Jul%202025%2003:13:02%20GMT	https://w.ladicdn.com/s400x400/606598e311f3750020645a01/pdf_file_iconsvg-20250326014055-fcbhm.png	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s400x400/606598e311f3750020645a01/pdf_file_iconsvg-20250326014055-fcbhm.png	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:47	378358/378358	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2006%20Aug%202025%2008:33:16%20GMT	https://w.ladicdn.com/s2050x1150/606598e311f3750020645a01/bg-nha-o-xa-hoi-trang-cat-20250709113529-mqge1.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s2050x1150/606598e311f3750020645a01/bg-nha-o-xa-hoi-trang-cat-20250709113529-mqge1.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:47	140313/140313	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2005%20Aug%202025%2008:40:22%20GMT	https://w.ladicdn.com/s746x477/606598e311f3750020645a01/bg-nha-o-xa-hoi-trang-cat-20250709113529-mqge1.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s746x477/606598e311f3750020645a01/bg-nha-o-xa-hoi-trang-cat-20250709113529-mqge1.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:48	95499/95499	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2011%20Aug%202025%2003:38:47%20GMT	https://w.ladicdn.com/s600x550/606598e311f3750020645a01/z6751434334077_cd084d11a3225e9fac57f7ae0ae2cda6-20250629095701-7agly.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s600x550/606598e311f3750020645a01/z6751434334077_cd084d11a3225e9fac57f7ae0ae2cda6-20250629095701-7agly.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:48	172677/172677	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2011%20Aug%202025%2003:38:48%20GMT	https://w.ladicdn.com/s650x600/606598e311f3750020645a01/z6751434226940_a1713bc752ea745b7f6122a5e52397e0-20250629095714-js9xz.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s650x600/606598e311f3750020645a01/z6751434226940_a1713bc752ea745b7f6122a5e52397e0-20250629095714-js9xz.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:49	227820/227820	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2011%20Aug%202025%2003:38:48%20GMT	https://w.ladicdn.com/s650x600/606598e311f3750020645a01/z6751434233358_e08cbfb38b9020f75659ab8093cc54c8-20250629095831-rm-eo.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s650x600/606598e311f3750020645a01/z6751434233358_e08cbfb38b9020f75659ab8093cc54c8-20250629095831-rm-eo.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:49	112054/112054	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2011%20Aug%202025%2003:38:48%20GMT	https://w.ladicdn.com/s650x600/606598e311f3750020645a01/z6751434242563_29f06201c128dee439f8757f288d1c61-20250629095810-rupq7.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s650x600/606598e311f3750020645a01/z6751434242563_29f06201c128dee439f8757f288d1c61-20250629095810-rupq7.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:49	135438/135438	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2005%20Aug%202025%2008:40:22%20GMT	https://w.ladicdn.com/s1000x750/606598e311f3750020645a01/z6788190482249_3318d027eec2b3a13105eb771345e732-20250709130748-mr2ko.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s1000x750/606598e311f3750020645a01/z6788190482249_3318d027eec2b3a13105eb771345e732-20250709130748-mr2ko.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:49	404828/404828	---MCZ	200	added ('OK')	image/png	date:Tue,%2005%20Aug%202025%2008:40:22%20GMT	https://w.ladicdn.com/s700x550/606598e311f3750020645a01/unnamed-20250709024132-y1ixn.png	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s700x550/606598e311f3750020645a01/unnamed-20250709024132-y1ixn.png	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:49	12648/12648	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2005%20Aug%202025%2008:40:22%20GMT	https://w.ladicdn.com/s750x550/606598e311f3750020645a01/diem-nhan-3-20250709115713-ujsaf.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s750x550/606598e311f3750020645a01/diem-nhan-3-20250709115713-ujsaf.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:50	108449/108449	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2005%20Aug%202025%2008:40:22%20GMT	https://w.ladicdn.com/s700x550/606598e311f3750020645a01/tien-ich-vinhomes-the-empire-4-20220423104417-20250629101348-0oedk.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s700x550/606598e311f3750020645a01/tien-ich-vinhomes-the-empire-4-20220423104417-20250629101348-0oedk.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:50	198914/198914	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2005%20Aug%202025%2008:40:22%20GMT	https://w.ladicdn.com/s700x550/606598e311f3750020645a01/khu-vui-choi-tre-em-chung-cu-panorama-hoang-van-thu-hoang-mai-20250709120509-oqwne.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s700x550/606598e311f3750020645a01/khu-vui-choi-tre-em-chung-cu-panorama-hoang-van-thu-hoang-mai-20250709120509-oqwne.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:50	142631/142631	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2005%20Aug%202025%2008:40:22%20GMT	https://w.ladicdn.com/s700x550/606598e311f3750020645a01/z6790813598579_64773734266d90a3987c71562c049d0b-20250711021053-jaiun.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s700x550/606598e311f3750020645a01/z6790813598579_64773734266d90a3987c71562c049d0b-20250711021053-jaiun.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:50	14742/14742	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2005%20Aug%202025%2008:40:22%20GMT	https://w.ladicdn.com/s750x550/606598e311f3750020645a01/images-20250709120345-ey1ze.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s750x550/606598e311f3750020645a01/images-20250709120345-ey1ze.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:50	721975/721975	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2005%20Aug%202025%2008:40:22%20GMT	https://w.ladicdn.com/s1500x1000/606598e311f3750020645a01/5-20250711043112-qrsy6.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s1500x1000/606598e311f3750020645a01/5-20250711043112-qrsy6.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:51	682590/682590	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2005%20Aug%202025%2008:40:28%20GMT	https://w.ladicdn.com/s1500x1000/606598e311f3750020645a01/4-20250711043112-dj0m-.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s1500x1000/606598e311f3750020645a01/4-20250711043112-dj0m-.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:51	135134/135134	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2005%20Aug%202025%2008:40:22%20GMT	https://w.ladicdn.com/s1000x1150/606598e311f3750020645a01/tcbg_happyhome_trangcat_canho-hinh-anh-0-20250710011948-dai-i.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s1000x1150/606598e311f3750020645a01/tcbg_happyhome_trangcat_canho-hinh-anh-0-20250710011948-dai-i.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:51	138702/138702	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2005%20Aug%202025%2008:40:28%20GMT	https://w.ladicdn.com/s1000x1150/606598e311f3750020645a01/tcbg_happyhome_trangcat_canho-hinh-anh-1-20250710012103-th-gc.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s1000x1150/606598e311f3750020645a01/tcbg_happyhome_trangcat_canho-hinh-anh-1-20250710012103-th-gc.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
10:38:51	101141/101141	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2005%20Aug%202025%2008:40:34%20GMT	https://w.ladicdn.com/s1000x1150/606598e311f3750020645a01/tcbg_happyhome_trangcat_canho-hinh-anh-2-20250710012103-8wrl3.jpg	C:/Users/Admin/Desktop/landing_page/w.ladicdn.com/s1000x1150/606598e311f3750020645a01/tcbg_happyhome_trangcat_canho-hinh-anh-2-20250710012103-8wrl3.jpg	(from https://www.noxhtrangcat.io.vn/?gad_source=1&gad_campaignid=22778547525&gbraid=0AAAABAa9n2vSKU3zLVxAy-dTl2B5jJzer&gclid=CjwKCAjw49vEBhAVEiwADnMbbAIYMx88gCcjtrtqQ99kHe0PVx5ojO9Mae117_oFzvE3yW5vAlVEDhoCCT0QAvD_BwE&utm_source=zalo&utm_medium=zalo&utm_campaign=zalo)
